FundingDecisionId2,GeographicAreaId1,GeographicAreaCode_ISO21,GeographicAreaCode_ISO22,GeographicAreaCode_ISO31,GeographicAreaName1,GeographicAreaLevelName1,ComponentId1,ComponentName1,PeriodFrom,PeriodTo,Currency,AllocatedAmount,ProgramSplitAmount,ProgramSplitStatus,AllocationUtilizationPeriodStartDate,AllocationUtilizationPeriodEndDate
3c45cb68-8ea1-4919-82f6-f0cf4a09fdd0,b3d59122-9d71-4df9-ae0e-9e4b1b315de8,MM,MM,MMR,Myanmar,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,82947503.00,82947503.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
8ace45a3-3a7f-4e14-abef-4fa7f71205bc,b2d78cbb-a8d0-45e2-a78c-9e53b907c4a3,MW,MW,MWI,Malawi,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,370804766.00,364804766.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
0d6e331a-20e1-4c4d-b62b-8ee992049934,b2d78cbb-a8d0-45e2-a78c-9e53b907c4a3,MW,MW,MWI,Malawi,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,9000000.00,19946926.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
d51eae89-b0b9-489a-9566-da96d6e6cdfd,b2d78cbb-a8d0-45e2-a78c-9e53b907c4a3,MW,MW,MWI,Malawi,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,70670374.00,65723448.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
dcdf0046-c88f-4607-b417-56f6f232ec41,39b465f8-a7a8-4793-9493-a51935a1d693,GW,GW,GNB,Guinea-Bissau,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,10254189.20,10582610.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
e3ca1060-6192-410f-b175-bde36f871e53,39b465f8-a7a8-4793-9493-a51935a1d693,GW,GW,GNB,Guinea-Bissau,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,3256493.10,2901861.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
fdbd19c1-2b04-4894-af14-e6c8a63bb845,39b465f8-a7a8-4793-9493-a51935a1d693,GW,GW,GNB,Guinea-Bissau,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,19720995.40,16128277.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
21e519f8-7bd5-4280-a5c2-1c7f6ada0a30,73d2cd6b-1e4c-4641-b763-a6e4731d5402,GT,GT,GTM,Guatemala,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,19773326.00,19773326.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
e937897e-16c5-401c-a56e-5367fa6178ea,73d2cd6b-1e4c-4641-b763-a6e4731d5402,GT,GT,GTM,Guatemala,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,6362560.00,6362560.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
fb534247-d63f-4d9c-b319-5dbebcd0403a,73d2cd6b-1e4c-4641-b763-a6e4731d5402,GT,GT,GTM,Guatemala,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,5849483.00,5849483.00,Agreed,7/1/2019 12:00:00 AM,6/30/2022 12:00:00 AM
6ec35063-7676-4127-acc2-5dd16a182520,a15ecee9-30df-48e8-9bd1-a8ea04e779c6,PG,PG,PNG,Papua New Guinea,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,23563097.00,22063097.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
b387dc58-8252-4a7f-8201-a1648d946946,a15ecee9-30df-48e8-9bd1-a8ea04e779c6,PG,PG,PNG,Papua New Guinea,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,8211639.00,8211639.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
9c03e7cc-c572-45a2-9ec3-b440ce0cdccb,a15ecee9-30df-48e8-9bd1-a8ea04e779c6,PG,PG,PNG,Papua New Guinea,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,11364975.00,12864975.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
aee7c860-3200-4621-93e0-85afa87327fe,63887eb8-fa1d-45d5-8fd3-acbb7c2188c6,CF,CF,CAF,Central African Republic,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,25946486.37,23120914.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
c72f23b4-7910-48ce-a807-efb2bd3c0468,63887eb8-fa1d-45d5-8fd3-acbb7c2188c6,CF,CF,CAF,Central African Republic,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,6307078.89,5620238.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
69bf21f9-9f5b-4b23-ab28-f9dcc5e74509,63887eb8-fa1d-45d5-8fd3-acbb7c2188c6,CF,CF,CAF,Central African Republic,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,30409208.84,27097646.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
47a7b3ab-d91d-4f45-9f97-6f46ef5abc1f,79cc6298-8372-48b4-9712-b11eaba1a805,KP,KP,PRK,Korea (Democratic Peoples Republic),Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,35979788.00,36445987.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
627d8df0-81ae-4c17-9016-82b3299a5a52,79cc6298-8372-48b4-9712-b11eaba1a805,KP,KP,PRK,Korea (Democratic Peoples Republic),Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,8083880.00,7617681.00,Agreed,3/1/2018 12:00:00 AM,2/28/2021 12:00:00 AM
c9d1b33d-a281-4601-99b4-70823c0cb262,01ad29a8-26df-4d6a-8ab6-b2268b79f21d,EC,EC,ECU,Ecuador,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,5328421.00,5328421.00,Original,1/1/2020 12:00:00 AM,12/31/2022 12:00:00 AM
6a912094-44c7-4317-85ad-2555926dbeee,013e944b-94da-41e1-90d1-b22b4f87f1cc,KE,KE,KEN,Kenya,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,246899292.00,231540407.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
3d26698f-5e33-4d4d-ab58-56c4f9e8d4ea,013e944b-94da-41e1-90d1-b22b4f87f1cc,KE,KE,KEN,Kenya,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,45507072.00,56694670.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
ac4d0324-e53d-4de6-8aff-6f1eb43896ff,013e944b-94da-41e1-90d1-b22b4f87f1cc,KE,KE,KEN,Kenya,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,63225487.00,67396774.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
b6461e3e-074b-4e18-8e30-195e89bad7bf,5407d575-ab23-4db6-ac34-b5eb567da7f0,ZM,ZM,ZMB,Zambia,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,184377140.00,184377140.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
e526cc67-0624-4306-afd4-3665cb02c173,5407d575-ab23-4db6-ac34-b5eb567da7f0,ZM,ZM,ZMB,Zambia,Country,6077f91a-b3fa-4307-946b-03935bab4bb0,Malaria,2017,2019,US$,69000000.00,69000000.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
e6014530-6cc0-41d7-97b7-d64f26947d32,5407d575-ab23-4db6-ac34-b5eb567da7f0,ZM,ZM,ZMB,Zambia,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,10008862.00,10008862.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
1988369a-b982-4209-85e2-866e8d00cac5,c0959d2a-326e-472a-a375-b8e70640560a,UA,UA,UKR,Ukraine,Country,7a7e3f22-e4d1-4f2a-b6a4-9f1b794429c3,Tuberculosis,2017,2019,US$,48646090.00,48646090.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
88ef2df2-55e2-4c65-9dd8-f68c5f962aa0,c0959d2a-326e-472a-a375-b8e70640560a,UA,UA,UKR,Ukraine,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,70836441.00,70836441.00,Agreed,1/1/2018 12:00:00 AM,12/31/2020 12:00:00 AM
b3638faf-63dd-41f2-85fb-00bd4c527019,457575cc-1c31-4a91-84bb-ba8022a15007,CR,CR,CRI,Costa Rica,Country,d6adb260-7f63-4a94-8b4e-58b933baf76c,HIV/AIDS,2017,2019,US$,2120098.00,2120098.00,Agreed,7/1/2018 12:00:00 AM,6/30/2021 12:00:00 AM
